ig_media_id,username,timestamp,like_count,comments_count,caption,media_product_type,media_type,permalink,timestamp_retrieved
17965652980548533,mchernus,2022-02-14T01:08:23+0000,236,15,"Happy Birthday, Emily!!!!
•
This week has been absolute hell but there is no one else I would have wanted to go through it with.
It turns out that you are an extraordinary person to be in a foxhole with. Your ability to be both strong and vulnerable at the same time is remarkable. You hold both the dark and the light with such Grace.
•
Jerry had a hell of a Mom. Congratulations on crossing over into another year of life. We are all lucky to have you here.",FEED,IMAGE,https://www.instagram.com/p/CZ8E_fmLcpF/,2025-01-18T15:26:11+0000
17893970417538096,mchernus,2022-02-10T01:38:53+0000,615,155,Now he belongs to the ages.,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CZx1TdvreUt/,2025-01-18T15:26:11+0000
18030074677338243,mchernus,2022-02-08T22:43:53+0000,509,82,"Thank you to everyone who has been sending their love to us and Jerry. We really appreciate all the texts, calls, messages and the thoughts, prayers, & lighting of candles for our three legged wonder boy. He is at home resting right now after a harrowing day and a half. The prognosis is not good long term. The doctors discovered a mass on his heart and removed 91ml of blood from his chest. But he is a fighter (and a lover) and he won’t give up quite yet. It’s a true gift and a blessing and a miracle that the universe has granted us a little more time together. We are approaching this soberly, with open eyes. We are most likely near the end. But we prayed and wished for even just one more day with the Jer Bear and we got it today. For now, he is home. And that is truly priceless. He even went for a little walk (photo above) and still barks when he thinks someone is at the door. His tail still wags uncontrollably when his aunt/godmother sami.fego comes to pay him a visit. He still snores like an old man. We are forever grateful for the incredible care that Jerry has received from the good folks at brookfarmvetctr guardianveterinaryspecialists and newtownvets all of whom went above and beyond making sure to not only take care of Jerry but to hold and help us humans, too. Emily keeps referring to Jerry as a meteor, a comet, who was never meant to be here forever. But instead to blaze a short bright unforgettable path through our atmosphere burning an indelible and unforgettable mark in our hearts. You have taught and continue to teach us so much jerrythreelegs. You found us when we needed you most and I hope we have made you proud. Love you forever, buddy. ☄️💫🐕💫☄️",FEED,IMAGE,https://www.instagram.com/p/CZu8e2BPt4T/,2025-01-18T15:26:11+0000
18201496036114673,mchernus,2021-10-25T00:58:36+0000,389,6,https://www.gofundme.com/f/raise-funds-in-memory-of-halyna-hutchins,FEED,IMAGE,https://www.instagram.com/p/CVbq14sNyh-/,2025-01-18T15:26:11+0000
17843811617668764,mchernus,2021-10-15T19:35:50+0000,198,3,"“It’s ironic that those who till the soil, cultivate and harvest the fruits, vegetables, and other foods that fill your tables with abundance have nothing left for themselves.” - César Chávez #iasolidarity #reasonablerest",FEED,IMAGE,https://www.instagram.com/p/CVD6v_OP7NR/,2025-01-18T15:26:11+0000
18015787672327727,mchernus,2021-09-25T16:05:00+0000,50,3,“All that harms labor is treason to America.” – Abraham Lincoln  #iasolidarity #iatse,FEED,IMAGE,https://www.instagram.com/p/CUQCuWrr5eS/,2025-01-18T15:26:11+0000
17947288609526443,mchernus,2021-09-17T14:14:33+0000,445,10,"Today is Emily’s last day as ED of SPACE. I am infinitely proud of her and all that she has done. Her vision, intuition, integrity, creativity, tenacity, and passion are singular and I stand in awe. Cannot wait to see what she does next.

In honor of her legacy and all that she has done to support and nurture others, please consider giving a tax deductible gift to the spaceonryderfarm Founder’s Fund. Link in bio.

The Founder's Fund is an initiative recognizing the 1,500+ artists and innovators that SPACE has served during Co-Founder and Executive Director Emily Simoness' tenure. The Fund is designed to support the next 1,500 artists that SPACE will serve.",FEED,IMAGE,https://www.instagram.com/p/CT7PuZnLsWi/,2025-01-18T15:26:11+0000
17945327137539431,mchernus,2021-08-27T00:06:06+0000,241,8,"Happy International Dog Day
📸 credit: sami.fego",FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CTDp7uoDkq5/,2025-01-18T15:26:11+0000
17906066140957763,mchernus,2021-06-29T21:54:26+0000,459,38,Give me a hand and go see this motion picture. #WerewolvesWithin,FEED,IMAGE,https://www.instagram.com/p/CQuEwqeD2J0/,2025-01-18T15:26:11+0000
17917460788720724,mchernus,2021-06-25T01:44:38+0000,80,4,"Full Moon tonight! WEREWOLVES WITHIN premieres in theaters tomorrow! Must be time for…Family Feud?!?! Watch me, director Josh Ruben, and more of the cast of #WerewolvesWithin face off with our claws out. Watch live at 1pm ET/10AM PT Friday on twitch.tv/ubisoft
 ubisoft",FEED,IMAGE,https://www.instagram.com/p/CQhnITZDd7e/,2025-01-18T15:26:11+0000
17903529181975725,mchernus,2021-06-16T20:23:14+0000,492,24,"It’s the day of the show y’all!! Werewolves Within premieres tonight at tribeca. We had so much ridiculous crazy fun making this right before the world shut down. Can’t believe we have an actual in-person screening tonight in good ol’ NYC. 
The film will be released in theaters June 25th and on demand July 2. ifcfilms ubisoft vanishingangle",FEED,IMAGE,https://www.instagram.com/p/CQMb_Q7jUUd/,2025-01-18T15:26:11+0000
17893455437149154,mchernus,2021-06-10T01:21:04+0000,454,35,One week until we debut at Tribeca!!! #WerewolvesWithin #tribecafilmfestival #ifcfilms #ubisoft #vanishingangle,FEED,IMAGE,https://www.instagram.com/p/CP68gm2Dq3S/,2025-01-18T15:26:11+0000
17886352466258692,mchernus,2021-06-02T00:45:32+0000,154,8,Rabbit Rabbit.,FEED,IMAGE,https://www.instagram.com/p/CPmSFTxDPu6/,2025-01-18T15:26:11+0000
17875285337383232,mchernus,2021-05-16T01:51:59+0000,185,4,"Oh hey, I didn’t see you there.",FEED,IMAGE,https://www.instagram.com/p/CO6oLHdjDAb/,2025-01-18T15:26:11+0000
17879843231237896,mchernus,2021-05-09T15:09:00+0000,434,10,"Happy Mother’s Day, Momma Chern!!!! I love you.",FEED,IMAGE,https://www.instagram.com/p/COqB0kBDJFA/,2025-01-18T15:26:11+0000
17887607576131218,mchernus,2021-04-20T21:11:10+0000,308,11,NA,FEED,IMAGE,https://www.instagram.com/p/CN5wKhLDz-8/,2025-01-18T15:26:11+0000
17905413937766961,mchernus,2021-04-20T18:27:44+0000,220,9,It’s official. WEREWOLVES WITHIN will be playing (in person!) at the Tribeca Film Festival in June. Can’t wait! Can I wear sweatpants???#werewolveswithin #tribecafilmfestival #ifcfilms #howlatthemoon #holycrapinpersonfilmscreening #haventbeenanywhereinawhile,FEED,IMAGE,https://www.instagram.com/p/CN5dda7jwvT/,2025-01-18T15:26:11+0000
